run_id,run_name,eval/gap,eval/id_acc,eval/id_cavg,eval/gap_holdout,eval/id_acc_macro,eval/step,eval/madis_overall,eval/casa_cavg20_holdout,_timestamp,eval/casa_acc,eval/off_set,eval/off_set_holdout,diagnostics/loss_plot,eval/casa_acc_holdout,_step,_runtime,eval/casa_cavg20,eval/casa_cavg8_holdout,eval/casa_cavg8
n3o8auud,h100_bs128_bf16_cohere-ar,19.812387228012085,61.6694450378418,0.22861843366869397,19.300559163093567,63.90186000615359,800.0,84.27958617209185,0.15647226005264986,1785147288.8846834,41.85705780982971,35.17867603983597,35.82793164407778,,42.36888587474823,800,1633.350972158,0.15686969942589057,0.34500020939420184,0.35385822694728886
n3o8auud,h100_bs128_bf16_cohere-ar,,,,,,,,,1785147711.232464,,,,"{'_type': 'image-file', 'format': 'png', 'path': 'media/images/diagnostics/loss_plot_800_618a20ddf6c66b668682.png', 'sha256': '618a20ddf6c66b668682e4de077037b1f5805700434f5ba59c75aef74befa188', 'size': 295211, 'height': 2090, 'width': 1210}",,1000,3067.646000996,,,
n3o8auud,h100_bs128_bf16_cohere-ar,23.73538613319397,77.3089051246643,0.12017858549471644,24.215209484100342,79.17819872498512,1600.0,79.28337118344689,0.12901881549751032,1785149145.5181916,53.57351899147034,29.701230228471005,30.02357100766058,,53.093695640563965,1600,3924.834102014,0.13309473388092072,0.28517445136195374,0.3002622841665547
n3o8auud,h100_bs128_bf16_cohere-ar,,,,,,,,,1785150002.715684,,,,"{'path': 'media/images/diagnostics/loss_plot_1600_9572c0a91e1f70863b7b.png', 'sha256': '9572c0a91e1f70863b7b4b015c362f0f4e3e69f2613ea4e9c70c1d3fca279441', 'size': 365344, 'height': 2090, 'width': 1210, '_type': 'image-file', 'format': 'png'}",,2000,4925.258781787,,,
n3o8auud,h100_bs128_bf16_cohere-ar,25.818371772766113,81.14936351776123,0.10232150507161272,26.081597805023193,81.67862698435783,2400.0,80.57027504415846,0.12128179212255986,1785151003.1403077,55.33099174499512,28.002343292325715,28.196817913965823,,55.06776571273804,2400,6117.107311774,0.12770570966041145,0.2984766140720768,0.3080480775946606
n3o8auud,h100_bs128_bf16_cohere-ar,,,,,,,,,1785152194.9888077,,,,"{'format': 'png', 'path': 'media/images/diagnostics/loss_plot_2400_77ad9854aaa11313998c.png', 'sha256': '77ad9854aaa11313998c923951dfb3c0b9eceecf8cd36ee1bca6db6d60aadbdb', 'size': 390246, 'height': 2090, 'width': 1210, '_type': 'image-file'}",,3000,6745.892949255,,,
n3o8auud,h100_bs128_bf16_cohere-ar,25.52618980407715,82.73181319236755,0.08628069723119167,24.452495574951172,84.55293044447899,3200.0,81.07494322482968,0.11842929752103129,1785152823.773944,57.205623388290405,27.240773286467483,27.224513847967003,,58.27931761741638,3200,8328.59441964,0.1193626435745372,0.28642826687742784,0.29479485444126485
n3o8auud,h100_bs128_bf16_cohere-ar,23.906326293945312,83.60170125961304,0.08338784693180767,22.28761911392212,85.54298162460327,4000.0,79.68710572798385,0.1135891819739374,1785154625.2676659,59.695374965667725,24.135910954891624,23.364761343547436,"{'sha256': '8cbb4be1330de7a18d7876cf6098dc1121ba463657607e61a810edba274bc694', 'size': 410264, 'height': 2090, 'width': 1210, '_type': 'image-file', 'format': 'png', 'path': 'media/images/diagnostics/loss_plot_3200_8cbb4be1330de7a18d78.png'}",61.31408214569092,4000,10343.136956247,0.1165440285081829,0.26898746783515004,0.27767690121091454
n3o8auud,h100_bs128_bf16_cohere-ar,25.677967071533203,84.2309832572937,0.07700348234171414,24.419552087783813,86.40753269195557,4800.0,79.96467322735302,0.11800615857292937,1785156421.0176072,58.5530161857605,28.324545987111893,28.196817913965823,,59.81143116950989,4800,10752.774617882,0.12318635641401757,0.2591304473089179,0.27185075825733307
