run_id,run_name,eval/gap,_timestamp,eval/id_cavg,eval/casa_acc,_step,eval/step,diagnostics/loss_plot,_runtime,eval/id_acc,eval/casa_cavg8,eval/casa_cavg20,eval/off_set,eval/madis_overall
0oydt0o1,llrd_stable_bf16_cohere-ar,25.797811150550842,1785100230.1655397,0.1907624967039776,41.43654406070709,1500,1500,,1165.448309801,67.23435521125793,0.3227728970482734,0.16708158666848277,44.50646298472385,70.7292455210699
0oydt0o1,llrd_stable_bf16_cohere-ar,26.588580012321472,1785100930.585874,0.15140538583027968,48.45769703388214,3000,3000,"{'path': 'media/images/diagnostics/loss_plot_1500_a7f1d2259c2be9768523.png', 'sha256': 'a7f1d2259c2be97685231c3b4e7807846abb08a6e1559f9d73f7fe71b4a88cd1', 'size': 348536, 'height': 2090, 'width': 1210, '_type': 'image-file', 'format': 'png'}",1343.242535264,75.04627704620361,0.28879589429854485,0.14574049472696954,37.0593419506463,70.50214483976785
